cgpa,backlogs,college_tier,university_ranking_band,internship_count,aptitude_score,communication_score,internship_quality_score,total_internship_value,academic_power,pedigree_score,weighted_gpa,soft_tech_synergy,risk_adjusted_gpa,is_top_market,country_Canada,country_Germany,country_India,country_UK,country_USA,specialization_AI/ML,specialization_Cloud,specialization_Core CS,specialization_Cybersecurity,specialization_Data Science,industry_Consulting,industry_Finance,industry_Healthcare,industry_Manufacturing,industry_Other,industry_Tech
-0.3619921475796201,2,-1.2890752721985064,-1.1614016767072866,-0.5526958313008277,0.6809548688461419,-0.6105172010015577,-1.9808992453461125,-0.9057110323093913,-1.1749963297397508,-1.2604270210268766,-1.2866012446389579,-0.05509591962454586,-1.0687673538015916,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.20581628542911926,1,0.0,0.1655293940339541,-0.5526958313008277,0.5157294954367664,-0.27849131620079826,1.12275897956179,-0.2670898586039596,0.1099780067976107,0.10846569686683175,-0.05310954571585258,0.1201479978220547,-0.5394199150147746,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.11098144824729683,1,0.0,-1.1614016767072866,2.6552863404711937,-0.5353042877105835,-2.02746222098541,1.3420090033160212,3.8210730929409507,-1.1412599363685931,-0.8041294483956405,-0.02863886255329858,-1.6872538862593207,-0.5239208697052737,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.6917525282219714,1,0.0,1.492460464775195,-0.5526958313008277,-1.2818742751323975,-2.300134834302527,-2.363024830869166,-0.9843387265481309,1.1780292433001556,1.021060842129304,-0.17849798089381752,-2.107538907234808,-0.6188374378195551,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.11509853037110454,0,0.0,-1.1614016767072866,1.051295254585183,-0.1388953974679265,-0.4261817601890743,-0.14346179716233348,0.8825791969188914,-1.1418132813154007,-0.8041294483956405,-0.029701212795043126,-0.39571503931292995,1.0272265051149387,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.48536907787280203,1,1.2890752721985064,-1.1614016767072866,0.24929971164217768,0.15049960246348196,0.7262416222840203,-2.4240091432684836,-0.7610358165294034,-1.0611091061856597,-0.3478318757644044,1.4277575136224756,0.6548744401257042,-0.42645812184438825,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.9439846467683508,0,1.2890752721985064,0.1655293940339541,-0.5526958313008277,0.5398714029735874,-0.016536704157966844,0.1465325014028513,-0.4679621370916083,-0.08844491524136423,1.021060842129304,0.8745231248316275,0.34963701130865554,0.7562935050439569,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.4020508412059997,0,0.0,-1.1614016767072866,1.051295254585183,-1.4329600123245683,0.004695687158151622,1.1206380432973733,1.66289796782916,-1.0723072615418225,-0.8041294483956405,0.1037412941532673,-0.9525774101430928,1.1962639976660363,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.07279681071289264,0,-1.2890752721985064,0.1655293940339541,-0.5526958313008277,1.2802111923107085,1.329441225044324,0.7874920740010908,-0.3360757227740118,0.18487043994731323,-0.8041294483956405,-1.2305059153426456,2.0934791848366863,1.0886427207472082,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.7527339343492332,1,-1.2890752721985064,-1.1614016767072866,-0.5526958313008277,-0.28747307607657796,0.14343943998703698,1.7140338803493989,-0.14542676178061334,-1.227512890428489,-1.2604270210268766,-1.3370137235683897,-0.09006991660731435,-0.6288037498277826,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
-1.286081926261533,0,1.2890752721985064,0.1655293940339541,-0.5526958313008277,-0.06792996634893834,0.03360927622052216,0.5910006879379931,-0.37650657904019946,-0.1804021778033481,1.021060842129304,0.7421136476919238,-0.01851081975865922,0.6444742328717237,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.325646023437311,1,1.2890752721985064,-1.1614016767072866,0.24929971164217768,-0.38524261924524217,0.0273933472717681,-2.120585822458796,-0.6361686158112364,-1.1701113302363693,-0.3478318757644044,1.1138523996269238,-0.23635583817921577,-0.5590039264815078,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.1920120136893153,0,0.0,-1.1614016767072866,0.24929971164217768,-1.0005624838737828,-0.8507824310723273,1.3189612058891966,0.7793013883473593,-0.9661347321089064,-0.8041294483956405,0.3075787249646543,-1.1656632825757454,1.4544738363478102,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0269544895428984,0,1.2890752721985064,-1.1614016767072866,-0.5526958313008277,1.7605109292874002,0.10992697350759859,-2.682088756824111,-1.0499906005995838,-0.988318828556925,-0.3478318757644044,1.6373792951577413,1.2888656178745677,1.4005224800437008,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.057654506537543,1,0.0,-1.1614016767072866,0.24929971164217768,1.6150116455168912,-2.2033008095708166,-0.055456991870954965,0.21368977842743156,-0.9841926783466451,-0.8041294483956405,0.2729098196791629,-1.0769763240618653,-0.33292838053385976,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.21784850453753846,0,1.2890752721985064,0.1655293940339541,-0.5526958313008277,0.9138967086597638,0.45055439780355216,-1.04001913023923,-0.7121117633552561,0.1067436930568074,1.021060842129304,1.155575657805481,1.007078611929418,0.9936412414611966,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4327856068612625,2,-1.2890752721985064,0.1655293940339541,0.24929971164217768,-0.6245718881017404,-1.1887383105833242,0.23529514940172952,0.33334243362430915,0.2816370213589841,-0.8041294483956405,-1.184061106481285,-1.1799451003993495,-0.9821726185536483,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.030985708616937026,1,0.0,1.492460464775195,-0.5526958313008277,-0.3099478591304905,-0.3300329368889445,-0.5267604179813088,-0.6065015906222649,1.4444548109604125,1.021060842129304,-0.007997182164312633,-0.4326482594802327,-0.510847007505027,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.5112797218771377,0,1.2890752721985064,-1.1614016767072866,0.24929971164217768,-0.7500843879913085,0.48083881808921125,-0.9016623500114547,-0.13454744348997005,-0.923224445723575,-0.3478318757644044,1.8248384029119735,-0.19834176208487517,1.5588309443919002,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5998299401262485,0,0.0,-1.1614016767072866,1.051295254585183,-1.3701510757339148,0.5802389027727319,0.12972053163937908,1.0512124743089397,-1.2069622552928196,-0.8041294483956405,-0.15477875918566286,-0.6045473014953106,0.8687852760056586,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.36247951453476,1,0.0,0.1655293940339541,-1.354691374243833,0.37832223086209216,-0.6141127150689976,-0.29870766897567297,-1.2327383903585722,0.06786623755460872,0.10846569686683175,-0.09353410230908689,-0.23243623359422835,-0.5650236968991227,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.194197591135953,1,1.2890752721985064,-1.1614016767072866,1.8532907975281885,-1.80138920155397,0.28745320202288493,1.4135113518551168,2.869161237196572,-0.9658409856643164,-0.3478318757644044,1.7021110921190206,-1.0669681607484856,-0.31061287372456026,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.8162623188387078,1,-1.2890752721985064,0.1655293940339541,-0.5526958313008277,1.3132817066126128,-1.0409700709843221,-0.9510136169787771,-0.6937976316997542,0.38471725848322874,-0.8041294483956405,-1.1345859484176577,-0.09273820929275584,-0.3723795839701104,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.828032600468553,0,-1.2890752721985064,0.1655293940339541,1.8532907975281885,-1.6681333696806173,-0.37456338823099294,1.3686045058060476,2.8322003856426066,0.3878811622706768,-0.8041294483956405,-1.1330673775999225,-1.294574326511289,1.335502083247876,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.46670943624166167,0,1.2890752721985064,1.492460464775195,0.24929971164217768,-1.1740657270915462,-1.3572196779993884,1.1642469740084902,0.7156321456713086,1.64512879693623,2.389953560023012,1.4205352597780316,-1.5436190128117728,1.217398562218196,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8329785307388057,0,1.2890752721985064,0.1655293940339541,-0.5526958313008277,2.0033185185769593,0.47556009675507177,0.04703927708256256,-0.48843426226996806,0.3892106502138394,1.021060842129304,1.562300489149772,1.8346190559630777,1.3371187296118971,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.8234891500552676,2,1.2890752721985064,1.492460464775195,0.24929971164217768,-0.5756236841713915,-1.3022223852199128,1.019404293866925,0.6560253232110864,1.1249121629440928,2.389953560023012,0.9211611622375527,-1.2298419048151115,-1.1190496000318122,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.8879589065873328,0,-1.2890752721985064,0.1655293940339541,0.24929971164217768,-0.5564985463245967,-0.31976483767527625,-0.9361565447514779,-0.14874277141242584,-0.0733849483580028,-0.8041294483956405,-1.3544600942779181,-0.5784632907761835,0.7746063004547632,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.2575314168613331,0,-1.2890752721985064,0.1655293940339541,-0.5526958313008277,0.4426568441616564,-0.9896170980263609,-0.8144360269538005,-0.6656948785861447,0.09607675062104888,-0.8041294483956405,-1.2731239955588802,-0.4971889817053345,0.9806703275144527,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.8455992498874744,1,1.2890752721985064,-1.1614016767072866,0.24929971164217768,0.5465654202926784,0.051218836146163134,0.23096085332499713,0.33155874930913826,-1.0126933740293302,-0.3478318757644044,1.5671853652472318,0.4096080514956613,-0.36758499121202115,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-2.0777409818013837,2,-1.2890752721985064,-1.1614016767072866,-0.5526958313008277,1.7325675005629186,0.42619208267994385,0.3781583049166778,-0.4203018820695357,-1.4055967692882518,-1.2604270210268766,-1.5079626523053475,1.5851513825681856,-1.2557061743979503,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.5682203307120308,2,1.2890752721985064,0.1655293940339541,-1.354691374243833,-1.2801995458795794,1.0312430070146532,0.4820390191806878,-1.2327383903585722,0.31804247445000494,1.021060842129304,1.459825266646014,-0.29072275131493347,-0.9674163750758902,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.08406367005022472,1,-1.2890752721985064,1.492460464775195,-1.354691374243833,0.03561976857519491,0.3682347806343791,-0.12054985231258397,-1.2327383903585722,1.4908434841063805,-0.3478318757644044,-1.229052294746702,0.29971534233299874,-0.4920442596353439,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.1692081373084133,0,0.0,1.492460464775195,1.8532907975281885,-1.763845803034083,1.7923429590092947,-1.5983106698265415,0.390262885513172,0.9855159724923603,1.021060842129304,-0.3016981179039967,-0.3290178491325789,0.6826760625855127,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.4638269117362634,1,0.0,-1.1614016767072866,-0.5526958313008277,0.3444389379264826,-0.0708921942304984,-0.11982924790669545,-0.5227697997424603,-0.9296022083995791,-0.8041294483956405,0.37771641325125077,0.17665171716050557,-0.2665468197201447,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.47095628460519134,1,0.0,-1.1614016767072866,-0.5526958313008277,-1.5811078863646044,0.17484129477456264,-0.25600234631154994,-0.5507893230367799,-1.063046217490264,-0.8041294483956405,0.12152129276668942,-0.966590124547274,-0.4288136332000189,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.1361478229207849,0,-1.2890752721985064,-1.1614016767072866,-1.354691374243833,0.09167940950299414,-0.49693112294731784,-0.5340636124797165,-1.2327383903585722,-0.973643002952108,-1.2604270210268766,-1.0933151609554592,-0.30953526474127296,1.436213845618032,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.8350306987998092,0,0.0,1.492460464775195,-1.354691374243833,0.7348843847599146,0.24312999571336186,-0.4121657654306231,-1.2327383903585722,1.1202585338805429,1.021060842129304,-0.21546872730421648,0.6995499506525862,0.7919066241549391,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.7668395622253229,0,0.0,1.492460464775195,-0.5526958313008277,-0.16682634649796707,-0.23307954756105495,0.3119025278632383,-0.4339349366910344,1.7661432559172938,1.021060842129304,0.1978694592728272,-0.27504793878361133,1.315500284319504,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.313753364316328,4,-1.2890752721985064,0.1655293940339541,0.24929971164217768,0.5383185836931097,0.1462857373196146,1.3126422222248615,0.7767009494640071,-0.18784038280293847,-0.8041294483956405,-1.4093949767382579,0.481808844338056,-1.5340452888415013,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.15056166390819337,0,0.0,0.1655293940339541,0.24929971164217768,1.1607900100357254,-1.5416096867539446,-0.31239997390340035,0.10795053984499839,0.20577397660790486,0.10846569686683175,0.038848348065670876,-0.6271488860606654,1.1140612487687163,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.1951116093627683,0,-1.2890752721985064,1.492460464775195,-0.5526958313008277,1.6156678200113006,0.6582393291734491,-0.30013592674822875,-0.5598704256891608,0.9750715206196432,-0.3478318757644044,-1.3940881291620257,1.726919994491303,0.6742091510796892,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9896259720927992,1,-1.2890752721985064,0.1655293940339541,1.051295254585183,-0.5196111522223166,1.6179637245793037,1.754746068399079,2.0543278050418263,0.4313181756393353,-0.8041294483956405,-1.1122190252660413,0.722039886807264,-0.3440464186834536,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.38787466753421246,0,0.0,1.492460464775195,0.24929971164217768,-0.14689068936294805,1.1821070230989346,-0.7217439937224834,-0.06050599721066887,1.3005548137903837,1.021060842129304,-0.10008693417321222,0.7498233567753205,0.9380658161766338,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.48891286499100045,0,0.0,0.1655293940339541,-0.5526958313008277,1.1039309443108538,0.15318167107324654,-0.19697927110629393,-0.5386444981779142,0.29672427671619434,0.10846569686683175,0.12615471443283946,0.8783813519816273,1.2246560629096874,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.28849755896887797,0,1.2890752721985064,1.492460464775195,0.24929971164217768,1.3165315651587919,1.2913543782356454,2.0586939408138654,1.0837221416472422,1.340624323602908,2.389953560023012,1.1282307915395846,2.089386815075479,0.9705486116166313,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.6639230710325105,2,0.0,-1.1614016767072866,0.24929971164217768,-0.1778023165498118,0.3789294951881422,-1.2543012043995707,-0.2796682156653019,-1.215576513897709,-0.8041294483956405,-0.17131701396535112,0.15291806177612322,-1.1016641331005583,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.3193031819234897,0,0.0,0.1655293940339541,0.24929971164217768,1.4143906031649451,0.009919297186014333,-1.5936101460488192,-0.41930335514411543,0.5199368685152815,0.10846569686683175,0.3404242692795329,0.9569218100465142,1.496080731927295,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.8888899756589274,1,-1.2890752721985064,0.1655293940339541,2.6552863404711937,-1.0854832453005552,-1.000597733542648,-1.7902121002523659,0.5985811616247658,-0.07363522384457438,-0.8041294483956405,-1.3545802183638054,-1.2976204439647465,-0.6510560013856702,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.524240032546598,1,1.2890752721985064,1.492460464775195,0.24929971164217768,0.3370994000853729,0.22686673640332786,-0.8292390778452786,-0.10474323714845271,2.071532152974973,2.389953560023012,1.8298547186273564,0.4064319127871269,-0.2566733837070421,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
-1.1691997547916517,1,-1.2890752721985064,1.492460464775195,1.051295254585183,-1.673145189801823,0.6962280436988788,-0.06261635420597872,0.93248444543032,0.98551935237876,-0.3478318757644044,-1.3907450497504572,-0.7769861942631364,-0.6968675838861463,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.6226716800179637,0,0.0,-1.1614016767072866,1.8532907975281885,0.7798533644851483,-0.5744006306024296,-1.585366829020658,0.40091639206408075,-1.2100322356734103,-0.8041294483956405,-0.16067272174606648,0.032780935394647444,0.8613191344051668,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-1.1442317532073243,1,0.0,0.1655293940339541,2.6552863404711937,0.9551010382212431,-1.1380277243669905,0.6154780370708532,3.073603454252563,-0.1422722235770717,0.10846569686683175,-0.29525334296636274,-0.36158626907893077,-0.6927870139253286,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.9284527166456994,0,-1.2890752721985064,0.1655293940339541,2.6552863404711937,1.3060039008918436,-0.37761718880313677,0.3636289149208702,2.814496023071287,-0.08426986369316417,-0.8041294483956405,-1.3596844992826058,0.5226482248765739,0.7613703332617021,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.8570599312269775,3,1.2890752721985064,1.492460464775195,1.051295254585183,0.44579673139769854,-0.11907591073799585,-0.5196680772547443,0.6503500543349663,1.1113762011416866,2.389953560023012,0.9081675202281716,0.2045480615356427,-1.3611339622344638,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.8677706471606202,2,0.0,-1.1614016767072866,-1.354691374243833,-0.17557854136147924,2.2768964915806187,-0.5521345204975635,-1.2327383903585722,-1.2429740791581048,-0.8041294483956405,-0.2239167715768053,1.5039284189732545,-1.1238742752278588,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.6002603189577017,2,0.0,-1.1614016767072866,0.24929971164217768,0.8871831884449727,1.6062547677287653,-0.12681045009865688,0.1843258305058342,-1.207020099160014,-0.8041294483956405,-0.1548898118782949,1.993409770013164,-1.094727779975084,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2.1499882436860225,0,1.2890752721985064,-1.1614016767072866,-0.5526958313008277,0.6319409958553608,0.6412092106353908,1.0343531182773054,-0.2852806034620255,-0.8373806071996752,-0.3478318757644044,2.0720518900893032,0.9582723301029887,1.7676017424078363,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.42070695228528915,1,1.2890752721985064,0.1655293940339541,1.051295254585183,-1.6636680880270698,0.758988856166273,-1.0029394868259336,0.3520304594242322,0.052214444621704985,1.021060842129304,1.0770588656244813,-0.7390579390240873,-0.5745399223998986,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.1997468732964303,0,-1.2890752721985064,1.492460464775195,0.24929971164217768,-1.0897508405526417,-1.431533389656822,0.011917577115482456,0.24141630190782734,1.3764091891696337,-0.3478318757644044,-1.2656687855364361,-1.5470945153942597,0.9995580123677341,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.7620903591001572,0,1.2890752721985064,-1.1614016767072866,-1.354691374243833,-0.12566611783628245,-0.6636322788894987,-1.6535646052271815,-1.2327383903585722,-1.2287704146168383,-0.3478318757644044,0.9449256944180494,-0.5583204493958978,0.8157481925804286,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.910725694643787,2,0.0,-1.1614016767072866,1.8532907975281885,-0.19190671700178374,-0.6469310161925016,0.9164876693582723,2.460082885813408,-1.2487473325812597,-0.8041294483956405,-0.23500066636093125,-0.5841507981611913,-1.1285544275642618,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
